Pos,GSM1545164,GSM1545165,GSM1545166,GSM1545167,GSM1471896,GSM1471897,GSM1471898,GSM1471900,GSM1471901,GSM1471903,GSM1471905,GSM1471907,GSM1471908,GSM1471909,GSM1471910,GSM1471911,GSM1471912,GSM1471904,GSM1471902,GSM1471906,GSM1471899
3758,0.13793103448275862,0.14492753623188406,0.060606060606060615,0.038461538461538464,0.3164556962025317,0.3917525773195876,0.38323353293413176,0.5,0.3103106411103768,0.3703703703703704,0.3333333333333333,0.2258064516129032,0.3132530120481928,0.30660377358490565,0.7297297297297297,0.2054794520547945,0.4186046511627907,0.18181818181818185,0.125,0.12,0.14893617021276595
3771,0.15333716915995396,0.06966781902900948,0.031557332756943696,0.04566648381788261,0.0565438373570521,0.06006569685593618,0.0901049574229322,0.1395800933125972,0.12799126505110553,0.10042119264021282,0.09171005206247496,0.013043087163803185,0.2309847015729369,0.2418791347654798,0.19277587715808736,0.09638273045507584,0.10221599369361478,0.07952796305797845,0.06631427198462278,0.015491066818134875,0.08669904062537014
3776,0.08407272727272727,0.03469261183037445,0.02138804015713662,0.03196159122085048,0.05042938059565138,0.04419062623079953,0.0624416899906704,0.0925060859267057,0.07180647522709879,0.04962171784601691,0.028034875922199862,0.00661052250294304,0.1443355119825708,0.1631467793030623,0.14827722772277227,0.07270135424091233,0.07866160501456697,0.018921354099626718,0.025522041763341063,0.008309961566427755,0.056682082295742925
3779,0.11131885517043004,0.04179218303145853,0.028685002148689295,0.0376380744579299,0.0493008897766479,0.046862775778438434,0.07096474953617811,0.10540278227110968,0.09199380335541713,0.06688003531619027,0.03572377158034529,0.008893280632411068,0.17318255250403874,0.1859617815450963,0.16209006747214813,0.07326266195524146,0.07998251748251749,0.026882405401962038,0.03958493466564182,0.01226045744900062,0.07095226953673374
3783,0.18188353702372395,0.08017231519957302,0.029440206296336088,0.040769020998091085,0.04748501906664245,0.05177942901838092,0.08477944098556099,0.16016559932725274,0.16150296638101516,0.11621233859397415,0.08818061088977422,0.009162773984908373,0.24566505115778134,0.2596253902185224,0.2023996235884567,0.08574793875147232,0.0950965824665676,0.07287552554465537,0.07925833413392258,0.013701452560008242,0.10334542051701953
3797,0.14591467823571946,0.06520154949564684,0.02996214169821525,0.0416210295728368,0.05695739623331505,0.05381766606256402,0.07944236926360726,0.12685209253964128,0.13108341068823764,0.08953733496061245,0.07295563869588455,0.00974025974025974,0.2285745163730682,0.2358553857622065,0.18599889755098828,0.08501065593180204,0.08920724204605379,0.0531983079092424,0.060140940245197415,0.012541459369817579,0.07761562904554549
3799,0.07536315259600172,0.02876571035641976,0.016134236850596968,0.025511596180081857,0.03624636627906977,0.03295241077019411,0.05368504772004242,0.0820097244732577,0.07014935236584721,0.04881281060187741,0.032562466772993084,0.006470746832030197,0.14783549783549785,0.15097584685560458,0.13053027925949168,0.06506364922206506,0.07004809794490599,0.021040550879877586,0.026055187001249883,0.008452736831254509,0.04647341861283887
3803,0.14972646127267492,0.06372324159021407,0.034456767524496605,0.04520622780661022,0.052803780787058066,0.04965149972589866,0.07779546358933545,0.12510566356720204,0.12865458393967455,0.08700939745715865,0.04538799414348463,0.012236818427208926,0.21858397484549494,0.2287273814864663,0.19243175202580445,0.08360888049126122,0.08733356692361598,0.032188018904074585,0.0561008468052348,0.01805985552115583,0.07966370744899759
3811,0.15243025596778834,0.06348237448496871,0.02666666666666667,0.03873431533006001,0.052488194696694516,0.04834924112032546,0.07029748890214006,0.1321292160290024,0.1407744574180355,0.0868557554353824,0.07119139327931996,0.009263422969691518,0.23147449034624096,0.23979439809296785,0.1821890937622597,0.08150765606595996,0.08138619060120766,0.05913087804256404,0.059892328398384924,0.01195137028642077,0.07601825842696629
3813,0.17682663207955038,0.07051722820689127,0.03699309749784297,0.053098553098553096,0.05468253247343083,0.054403131115459885,0.0849850845210474,0.1357492654260529,0.1380374203821656,0.09041731066460587,0.045297555791710936,0.014109822953176957,0.2274594594594595,0.24236085169966384,0.2109196758712926,0.09738269276114124,0.09950988972518816,0.03325688073394496,0.06189332051898126,0.016998042649634285,0.08754327289796397
3817,0.1144994246260069,0.044334223578786726,0.022043010752688167,0.03354697940815492,0.044042862332001456,0.040284730913642056,0.058702709865500566,0.10275169957915184,0.09891813444158586,0.06363937686443487,0.03374518400425136,0.008356545961002786,0.17848278838890688,0.18935440584463992,0.15684582189093765,0.07235446617958992,0.07905553126366419,0.025748884639898027,0.037962518020182606,0.008561113976276432,0.060623793083269935
3827,0.18806613946800865,0.09133551979254062,0.03731182795698925,0.051289046514800166,0.055101670297748734,0.054195667474779066,0.08455833664415309,0.14781989908138182,0.1629685800006594,0.10902670492165084,0.09391604675876727,0.011409576857425208,0.2625728469674077,0.268123508353222,0.2098707403055229,0.10031886190826587,0.09282662869348522,0.07670744138634047,0.07782475019215987,0.014525600082414753,0.085995085995086
3834,0.16951833213515458,0.0756969072951226,0.030078418734557955,0.042547388517659886,0.058908958881728236,0.0556815515758192,0.08119205298013245,0.14067654097406376,0.15566986513667688,0.10007723711795212,0.08566874750962944,0.009880535345369621,0.24549282090035626,0.252293235886345,0.19915353867857985,0.0900834560628375,0.09325732608889284,0.06676009682762135,0.06581475787855495,0.01277297074577668,0.08078385492834161
3837,0.09900705137429848,0.034932499427961256,0.02300085984522786,0.032324058919803604,0.04584241103848947,0.0434850617863288,0.06340267656022261,0.0963777490297542,0.08134933720240058,0.05605826528360185,0.02762651082481073,0.005300512083370765,0.15257531584062195,0.16829614150309724,0.14818303115924966,0.07561993616498895,0.08115089969713166,0.020002548095298764,0.027473583093179637,0.008137618459002884,0.054635858438139805
3843,0.1365271184002302,0.05693692319426436,0.025150472914875318,0.037239121538671385,0.05291821730053554,0.05107148443610199,0.07178332560757565,0.12075544919474808,0.12743578753008672,0.0849702052527036,0.06799468791500664,0.009340758038440812,0.2099018444612232,0.2245933442769736,0.17879858657243816,0.07809430255402751,0.0834075922295491,0.05057969168046885,0.0526416906820365,0.011124845488257108,0.07002866670566897
3848,0.2398753894080997,0.16203259827420902,0.03277060575968222,0.04602510460251046,0.09274447949526814,0.07399347116430903,0.0991953182150695,0.16475972540045766,0.18440141079390432,0.11919792053471966,0.10301850048685493,0.009550851832731027,0.8346273291925466,0.8540410132689988,0.2185107863604732,0.07358490566037736,0.44752714113389613,0.08387496131228722,0.09014869888475836,0.019318759532282664,0.1324216144096064
3852,0.2427807486631016,0.14651773981603153,0.04183266932270916,0.06083038300611523,0.08641160949868074,0.07095343680709534,0.08472571344078073,0.11977935382190702,0.16464175477769752,0.09193245778611632,0.06468633965213992,0.0225974025974026,0.6746894409937888,0.6778981147212194,0.2543675751222921,0.0784313725490196,0.4151646985705407,0.045737398879900436,0.09546769527483123,0.03257497414684592,0.13212520593080726
3866,0.2342245989304813,0.12372825730226453,0.030363364858138377,0.04889031843036346,0.08875739644970414,0.06343490304709141,0.08298877731836976,0.1377952755905512,0.16168843957198187,0.09080675422138837,0.08689709041202891,0.015580368735393403,0.6061538461538462,0.6172496025437202,0.2288904396371249,0.07647058823529412,0.4073846153846154,0.0777846919726198,0.09836065573770493,0.02481902792140641,0.12417654808959155
3871,0.19037433155080213,0.10242941562705186,0.038825286212045784,0.05371502090704407,0.09204470742932283,0.06094182825484765,0.08402244536326048,0.1251968503937008,0.1330094537815126,0.07954971857410882,0.050966608084358524,0.018436769670215528,0.5484615384615384,0.5288270377733598,0.21632937892533147,0.07647058823529412,0.4200492004920049,0.042626011200995635,0.08196721311475409,0.031023784901758014,0.11725955204216075
3873,0.11099137931034483,0.05835806132542036,0.02437185929648241,0.045117628101836935,0.06315789473684211,0.05130338325013866,0.06161347517730496,0.08161648177496038,0.05668230164497589,0.03269447576099211,0.02306489444878812,0.01664066562662507,0.4123076923076923,0.3822593476531424,0.17248603351955308,0.056974459724950875,0.3805418719211823,0.01838006230529595,0.052073288331726135,0.025375453133091662,0.08575197889182057
3875,0.21092077087794436,0.11502966381015163,0.03343313373253493,0.05336351875808538,0.08415516107823798,0.06326304106548279,0.08233555062823356,0.13296178343949044,0.14375,0.08151765589782119,0.06066536203522505,0.01796875,0.5930769230769231,0.5627980922098569,0.225332400279916,0.07058823529411765,0.4161528976572133,0.0483619344773791,0.09468599033816426,0.03055411703780425,0.1202113606340819
3879,0.16595289079229122,0.08744617422987744,0.038,0.05438653285853027,0.07360742705570293,0.05735870173475097,0.07374234960441857,0.09126984126984126,0.09730588468921693,0.0624054462934947,0.026107594936708858,0.019210526315789477,0.475346687211094,0.4682034976152623,0.2147413182140326,0.0636182902584493,0.4158907510862818,0.02267716535433071,0.07378640776699029,0.029319371727748688,0.1044876088412592
3883,0.1679144385026738,0.08470124753775443,0.03633648581383773,0.04856867159858475,0.07363576594345825,0.056509695290858725,0.07949172576832153,0.0968503937007874,0.1122053706256976,0.06941838649155722,0.03223285798007424,0.018441558441558443,0.5216049382716049,0.496422893481717,0.209351011863224,0.06862745098039216,0.3975384615384616,0.02551337896701929,0.0742526518804243,0.03154084798345398,0.12055335968379445
3887,,0.019230769230769232,0.0,0.0,0.05128205128205128,0.0,0.0,0.14285714285714285,0.05,0.0,0.0,0.0,0.5641025641025641,0.66,0.0,0.0,0.5,0.0,0.0,0.0,0.047619047619047616
3898,0.22178988326848248,0.08115183246073299,0.034161490683229816,0.12359550561797752,0.196652719665272,0.15555555555555556,0.2532981530343008,0.24878836833602586,0.2171176840780365,0.1717171717171717,0.10588235294117647,0.02430555555555556,0.25806451612903225,0.30071599045346065,0.4892703862660944,0.16731517509727625,0.23669467787114845,0.07547169811320754,0.052795031055900624,0.03160919540229885,0.17049808429118773
3911,0.2248062015503876,0.0685640362225097,0.04281345565749235,0.11731843575418995,0.17355371900826447,0.16444444444444445,0.2506596306068601,0.2318840579710145,0.2025078369905956,0.12846347607052894,0.07494145199063232,0.017241379310344827,0.25038402457757303,0.2863961813842482,0.4723404255319149,0.15503875968992248,0.2380952380952381,0.041198501872659166,0.034161490683229816,0.03160919540229885,0.1590909090909091
3913,0.1937984496124031,0.08160621761658031,0.03669724770642202,0.10614525139664804,0.1446280991735537,0.14222222222222222,0.21899736147757254,0.2241935483870968,0.19924575738529227,0.14646464646464644,0.09154929577464788,0.02413793103448276,0.24,0.27684964200477324,0.4871794871794872,0.16342412451361868,0.2286115007012623,0.07142857142857142,0.037267080745341616,0.02873563218390805,0.14583333333333334
3923,0.2747747747747748,0.09491059147180192,0.05194805194805195,0.09580838323353294,0.14798206278026907,0.14883720930232558,0.1957186544342508,0.21348314606741567,0.22181818181818186,0.19662921348314608,0.0924170616113744,0.02127659574468085,0.2871900826446281,0.3422818791946309,0.5458515283842795,0.12549019607843134,0.1330532212885154,0.07183364839319471,0.07894736842105263,0.041176470588235294,0.1503267973856209
3926,0.3035019455252918,0.10996119016817593,0.05521472392638037,0.1340782122905028,0.1950207468879668,0.18666666666666668,0.2401055408970976,0.2914653784219002,0.26114249843063403,0.181360201511335,0.08899297423887588,0.020689655172413796,0.28,0.3198090692124105,0.5169491525423728,0.16279069767441862,0.24719101123595505,0.06928838951310863,0.052795031055900624,0.02873563218390805,0.17992424242424246
3929,0.24124513618677046,0.09831824062095733,0.05521472392638037,0.12849162011173185,0.17427385892116182,0.17333333333333334,0.2348284960422164,0.25442834138486314,0.23869346733668345,0.17884130982367755,0.0892018779342723,0.02413793103448276,0.2569230769230769,0.3174224343675417,0.5316455696202531,0.19140625,0.23628691983122366,0.07303370786516854,0.06211180124223601,0.02873563218390805,0.17836812144212524
3932,0.1214574898785425,0.07571801566579635,0.046583850931677016,0.06179775280898876,0.07531380753138077,0.09090909090909093,0.1639784946236559,0.14096185737976782,0.14340588988476313,0.06905370843989769,0.05200945626477541,0.003448275862068965,0.13615023474178406,0.22409638554216868,0.2723404255319149,0.16796875,0.2405063291139241,0.03389830508474576,0.04672897196261682,0.02023121387283237,0.0872093023255814
3950,0.3896103896103896,0.22303921568627447,0.08080808080808081,0.13861386138613865,0.1693548387096774,0.25892857142857145,0.3877551020408163,0.3494318181818182,0.36798336798336795,0.3263598326359833,0.14052287581699344,0.022727272727272728,0.3133514986376022,0.35106382978723405,0.5849056603773585,0.16574585635359115,0.16758747697974216,0.15868263473053892,0.13170731707317074,0.054455445544554455,0.26755852842809363
3952,0.26811594202898553,0.18,0.0718954248366013,0.12790697674418605,0.1958762886597938,0.20689655172413796,0.3105590062111801,0.3017543859649123,0.2704081632653061,0.20320855614973266,0.09691629955947137,0.016260162601626018,0.2552552552552553,0.3038461538461538,0.5280898876404494,0.15942028985507245,0.21794871794871795,0.050420168067226885,0.06329113924050632,0.06164383561643835,0.21311475409836064
3964,0.3207547169811321,0.14018691588785046,0.08411214953271028,0.15151515151515152,0.20895522388059698,0.19402985074626866,0.3643410852713178,0.3551020408163265,0.2585139318885449,0.2335766423357664,0.07432432432432433,0.011235955056179777,0.2473498233215548,0.2669491525423729,0.21212121212121213,0.15730337078651685,0.23673469387755106,0.050314465408805034,0.08035714285714286,0.029411764705882356,0.1724137931034483
4072,0.4346153846153846,0.2261753494282084,0.09451219512195122,0.17582417582417584,0.18951612903225806,0.19823788546255505,0.32894736842105265,0.3552,0.3702770780856423,0.3148614609571788,0.16783216783216784,0.04152249134948097,0.3721286370597244,0.4593301435406698,0.5970149253731343,0.2586872586872587,0.27475592747559274,0.11864406779661014,0.13043478260869565,0.04297994269340974,0.2608695652173913
4076,0.4923076923076923,0.2653061224489796,0.05775075987841945,0.12087912087912088,0.18548387096774194,0.19383259911894274,0.32105263157894737,0.4134615384615384,0.4445843828715365,0.36523929471032746,0.2960372960372961,0.02413793103448276,0.43425076452599387,0.5250596658711217,0.6044776119402985,0.21621621621621626,0.27475592747559274,0.25,0.2204968944099379,0.02873563218390805,0.28733459357277885
4080,0.21401449775629966,0.12054794520547946,0.055012853470437016,0.06536458333333334,0.09188331018059137,0.08426323319027182,0.12287007454739085,0.1919288210994598,0.22188782489740086,0.15963703579230382,0.13375295043273014,0.0184692440131476,0.2531450859748393,0.25659964437149496,0.3105488675780453,0.12503793626707133,0.16185042788044152,0.10433996383363472,0.12304101367122375,0.022529288074496844,0.14657497303128372
4096,0.18526170798898076,0.09485735053607124,0.05912464806757103,0.07514900233221042,0.08855505040521842,0.08553942499288357,0.10487189698659233,0.1487603305785124,0.16798797156916348,0.1114266622118276,0.08165263364010182,0.01764246682279469,0.21002255349579185,0.2137232075600904,0.2866977120874671,0.1189827429609446,0.1498326930226794,0.05675675675675676,0.07259407259407259,0.018341783477482845,0.11636896827512665
4132,0.1296423658872077,0.05706850641491165,0.05967865340474369,0.06575200621278797,0.08736904526586282,0.07614574437802447,0.09643188751823847,0.12869869551384028,0.12585359191477738,0.08195626773493574,0.036971830985915485,0.017176764522173642,0.1656320386749437,0.17270861833105336,0.24336372847011145,0.10502421307506052,0.1413541279861369,0.02212230215827338,0.04658901830282862,0.018040852840316087,0.10126582278481013
4136,0.20254470426409904,0.10890489739088324,0.05581039755351682,0.06135128138752265,0.07602685624012638,0.07683551508252702,0.11597664543524415,0.2008587786259542,0.20931185144729653,0.14605241195126026,0.09252738654147104,0.017801374141161775,0.2412220451673169,0.249863238512035,0.3100932306445075,0.1294615849969752,0.16988608221892024,0.06387189636559913,0.11368175765645805,0.01685058156874441,0.14902692615302585
4186,0.18885448916408668,0.08218265503875967,0.022222222222222227,0.04095386210471747,0.07002967359050445,0.06682815616984895,0.08428609412390321,0.16568611861981236,0.18582257734070887,0.1277591973244147,0.10856807511737088,0.004686035613870665,0.21853540625171675,0.2301799028661331,0.2537525354969574,0.11,0.1511959350601066,0.08109569291764282,0.08348608565239128,0.003883495145631068,0.11078483715963694
4189,0.11176267678509832,0.043343465045592715,0.034216619500900436,0.04228274967574579,0.054545454545454536,0.054011685905657685,0.07855145786180269,0.11824701195219126,0.12106918238993712,0.08018078339471041,0.045311887014515495,0.007662236121970289,0.1575414075826776,0.15640200041104335,0.2134580199227485,0.09121212121212123,0.1364594963404044,0.02881325409688457,0.04339843097980304,0.006128550074738416,0.09024064171122996
4193,0.0638224072147069,0.02022238514173998,0.027620030975735677,0.03912363067292645,0.0483389695643525,0.04613841524573721,0.059869036482694114,0.08516792543789169,0.06930078609846918,0.04534766543500168,0.01563427666732634,0.006272541947624275,0.11447811447811447,0.11226382686362077,0.16956077630234934,0.07841945288753799,0.1210500124409057,0.00907605736068252,0.021465705181955397,0.007683037059355227,0.06463316312819134
4209,0.0,0.008955223880597015,0.0,0.0,0.0,0.0,0.012048192771084338,0.008264462809917356,0.02876106194690265,0.0,0.0,0.0,0.034883720930232565,0.011494252873563218,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0
4284,0.08333333333333333,0.031746031746031744,0.0,0.2,0.1509433962264151,0.10619469026548672,0.05,0.07142857142857142,0.09774436090225563,0.14285714285714285,0.2307692307692308,0.0,0.1020408163265306,0.14516129032258066,0.3333333333333333,0.08333333333333333,0.4761904761904762,0.25,0.0,0.15789473684210525,0.13793103448275862
4287,0.17202889034799734,0.09593122233571673,0.02331214047835301,0.03612903225806452,0.10306153379812064,0.08373355606598455,0.1396769969445657,0.1831965750981092,0.18185263796240145,0.18395303326810172,0.12834679133021676,0.012796504369538076,0.24329395061102374,0.26075806311397026,0.2575657168102496,0.1222775357809583,0.20624578746349131,0.11575704225352113,0.10328947368421053,0.014260869565217391,0.1195523147363066
4290,0.14121887287024898,0.057150179395181966,0.02110340669279469,0.026366559485530548,0.08942103667778115,0.06766917293233082,0.11128115435067774,0.15314672847209845,0.14119689080069428,0.13537260006508298,0.07842306061890633,0.0068578553615960105,0.21037376048817694,0.2218100890207715,0.21471305118546424,0.09306683322923172,0.16197341743635954,0.05367355917289925,0.06879526003949966,0.0093782563390066,0.09711554872845196
4314,0.07946370176586004,0.030471849413353593,0.008410934214478822,0.020819987187700197,0.0713855421686747,0.04466140423764022,0.07914137033824804,0.10743507648523658,0.09129192359753346,0.09276678559844308,0.05961945031712474,0.004353233830845771,0.15273906653828612,0.15614271435400462,0.1669218989280245,0.08944099378881988,0.16980286738351255,0.03687445127304653,0.03807023301608139,0.005886426592797784,0.06861755802219979
4319,0.15892740353172008,0.06937294286437674,0.018924601982577352,0.033311979500320305,0.09698795180722893,0.06481096800997092,0.10453263934070699,0.1607619725832295,0.15567421222832215,0.15180019461563413,0.10486257928118392,0.00746268656716418,0.21769983273353946,0.2258106580891941,0.22671622212505466,0.10590062111801242,0.1789874551971326,0.07726075504828797,0.0863144076140466,0.009349030470914128,0.09466958130149657
4323,0.1608894702419882,0.06870357866306549,0.018618618618618615,0.03205128205128205,0.08039747064137308,0.057955961778147075,0.1017574311130397,0.14764024933214606,0.1518844504626495,0.1554185593770279,0.1010570824524313,0.007151741293532339,0.2141117987217206,0.22760901732091565,0.236013986013986,0.0903726708074534,0.1638608305274972,0.08114035087719297,0.07253035772891367,0.011426592797783934,0.09433327728266352
4327,0.12622629169391758,0.04835851126677357,0.020108043217286917,0.036206344120474215,0.08491418247515807,0.05837141670128791,0.110412147505423,0.1326929918178584,0.11753197893152745,0.13071683425235162,0.057082452431289635,0.006842923794712286,0.18135739267068784,0.19400973743696748,0.20847902097902105,0.08944099378881988,0.1685746352413019,0.033771929824561404,0.05480800787659994,0.01350415512465374,0.09653548604103597
4334,0.10042525351651946,0.046947563961833985,0.015925480769230768,0.029487179487179487,0.0921409214092141,0.058004158004158014,0.09324059986959356,0.1131334760885082,0.10264327133067247,0.1095222619434514,0.06562235393734124,0.007153965785381027,0.16256407653656804,0.16786445402674333,0.18865435356200527,0.09825870646766167,0.18380202474690666,0.04166666666666666,0.047619047619047616,0.01178101178101178,0.07611990569215224
4339,0.10105332455562872,0.04096692111959288,0.01756511205330103,0.029572484731597563,0.08829755065013607,0.058369814467375436,0.09596510359869137,0.1189745441415418,0.10376499165022013,0.10254735467015023,0.0561941251596424,0.0071628776082217375,0.16147730187227494,0.17007610751836702,0.18603074141048825,0.0887222742892846,0.1645948434622468,0.04095112285336856,0.04976928147659855,0.012495661228740022,0.08430675469781615
4342,0.0953846153846154,0.035782031384721504,0.016287645974185614,0.033301002263174916,0.08916030534351145,0.056116015132408575,0.08552486187845304,0.10707033413328412,0.08493577267419229,0.08777740973832394,0.04774193548387097,0.009684473601999376,0.14522485558494844,0.1511098727593573,0.1780722891566265,0.0822441823398151,0.1342439943476213,0.02666666666666667,0.03794940079893475,0.013598326359832637,0.07388227170723287
4345,0.07213675213675214,0.025786977145321258,0.012519083969465649,0.026205111614364285,0.07540781779008926,0.050244837130083035,0.08566234946603045,0.09494949494949496,0.07904583723105706,0.07912234042553191,0.04710458081244598,0.006263701847792045,0.1280308301664615,0.13652727776239268,0.15038832666509766,0.06604977664326739,0.12613473483038698,0.02267674522009782,0.03397734843437708,0.007676203768318212,0.06213324128408699
4354,0.13939606741573032,0.06815203145478375,0.016084132384781936,0.033799155021124475,0.0825,0.060978237448825676,0.10479041916167664,0.15337308982482295,0.15102395825096862,0.13966858302333446,0.11028446389496717,0.010380622837370242,0.1889109128950556,0.19839345976519795,0.1978443113772455,0.08650742414460942,0.12915851272015655,0.08288530465949821,0.09032907991940899,0.011929824561403507,0.09525477149360882
4358,0.07038227938549482,0.035098687148343306,0.011927181418706842,0.024374176548089592,0.06106870229007633,0.04414335664335664,0.07044231219283875,0.09421265141318977,0.08559363326295273,0.08416695412211107,0.05607476635514018,0.008243500317057704,0.12062896033794886,0.1256072874493927,0.15002435460301994,0.04786885245901639,0.09070408418942623,0.03853211009174312,0.03346994535519126,0.007809726659566915,0.06048675733715104
4377,0.22014435695538054,0.12578509590901374,0.020205066344993968,0.0387696251201538,0.10323947926127762,0.07653383934218849,0.12734584450402145,0.22160812979140668,0.23177201758375016,0.20810192747468148,0.18343949044585986,0.011875,0.27858202465599263,0.2902886218089306,0.2706371797679001,0.1149532710280374,0.18953804347826086,0.1704194260485651,0.13537549407114624,0.016364902506963788,0.13627152988855115
4387,0.12651589642740085,0.04715294918716487,0.022884673291177358,0.035955056179775284,0.09476233726914926,0.07121786767804468,0.1134181736994865,0.1322269807280514,0.11522166742321074,0.11651436031331593,0.06915570640644887,0.011558887847547642,0.17719969395562354,0.18959562841530056,0.2092515819332315,0.09348706762231224,0.1689280868385346,0.03486319505736982,0.0572933816266052,0.019157088122605363,0.09478832855456233
4390,0.2326343381389253,0.1294037940379404,0.018970189701897015,0.0381777350016041,0.09957627118644068,0.0741520960606699,0.14017857142857146,0.2467439785905441,0.2446478553597095,0.23899576133029016,0.21255833686890116,0.009684473601999376,0.2911025145067698,0.302599441730635,0.2768928649356317,0.1270632201806291,0.2126553672316384,0.1980591089545655,0.16979269496544916,0.013574660633484163,0.16161105493764746
4410,0.08445171849427169,0.02570172472100101,0.01443609022556391,0.02534488290022457,0.06509234029669997,0.04611497157296273,0.09103078982597054,0.1014957264957265,0.0775328401026725,0.09120415449529372,0.0631891433418151,0.0068621334996880855,0.14398862713241267,0.14931929885607412,0.16844628459359334,0.09925326695706284,0.19099099099099096,0.043994720633523984,0.03714661406969099,0.008680555555555556,0.07323232323232322
4417,0.1422950819672131,0.0661876584953508,0.02438290186634557,0.03463758819756254,0.08444309927360774,0.05529857022708158,0.10828877005347594,0.15886019590382902,0.14502491318133776,0.15449529373580007,0.07324301439458086,0.009981285090455396,0.1927509010609676,0.20500108719286805,0.2392062799825556,0.11978842563783447,0.20671020040531413,0.05230769230769231,0.08947368421052633,0.01734906315058987,0.11868686868686867
4432,0.1662303664921466,0.07503168567807351,0.015615615615615615,0.0327132777421424,0.08232445520581114,0.05548549810844893,0.10715081309868567,0.16444207154297918,0.1600514099947078,0.16374837872892348,0.11642675698560542,0.0077930174563591035,0.21450687782346076,0.2299865199808671,0.2310209424083769,0.11073094867807154,0.18204320432043208,0.09894459102902374,0.0942838370565046,0.01040582726326743,0.10683041722745626
4438,0.16259009807396904,0.08412222189857563,0.051547319179560985,0.0733469830181862,0.09279250674710272,0.07485790301124683,0.11293781272337385,0.15355472680992127,0.1444619397898992,0.10671869697997964,0.08184189225649789,0.025499251935211083,0.1851172540285602,0.1892122245220991,0.26950765411667355,0.15075769411029527,0.192256525528694,0.06948948392476605,0.06571484451398396,0.02744229257485886,0.11951332203911905
4458,0.2525240666823198,0.1365577744430336,0.035186174951006594,0.053520114942528736,0.06406225436252162,0.06757728253055356,0.13525264394829611,0.2620844140532893,0.26070366815702617,0.18162681037386325,0.16950664644482116,0.018556834346308032,0.2652794136893077,0.2676983063238699,0.2896353953297829,0.1351897946484132,0.16501393775990494,0.15162090182753238,0.14490683633058496,0.01868826831521353,0.17348127881643613
4487,0.21778563015312133,0.1088421541857898,0.04848539164724861,0.06256768138611479,0.08906595140422846,0.07144575414962713,0.1093169898049384,0.1978146644375448,0.2082676887624333,0.13428668133355898,0.0684833273574758,0.02630040911747516,0.2307286166842661,0.2299570288520565,0.325849310460814,0.12825713839912622,0.1641140865737344,0.05807940904893814,0.09644206959468266,0.024975024975024976,0.13921858285364985
4489,0.18909390057586084,0.09144559840310122,0.04721949477818441,0.06424547524871149,0.08566708621774702,0.07284609389052102,0.11229349168087484,0.17495112269684224,0.17415348564733452,0.11975391875948088,0.07685441399625101,0.02673139158576052,0.18978868617928865,0.20767163449792328,0.2806105610561056,0.11731756651625952,0.1494899592882302,0.0603551384672003,0.08141650422352177,0.025193936374635257,0.13106352750152225
4506,0.17416324133881386,0.07624718191802994,0.039818278995189735,0.05330618112122664,0.07460691823899371,0.06584386795278893,0.1076488917631842,0.15674369252534778,0.1592947292013019,0.1031492084877063,0.08742974395574983,0.01959009504105515,0.18060463290145268,0.19541631110569305,0.24838048380483804,0.125136186770428,0.16652956768119914,0.0689148212808968,0.06666666666666668,0.01861324239840864,0.11349817592217268
4511,0.0,0.0,0.0,0.0,0.016736401673640166,0.0,0.004750593824228029,0.0,0.001375515818431912,0.0,0.0,0.0,0.01911667765326302,0.017879161528976572,0.0007005253940455343,0.0,0.0,0.0,0.003154574132492113,0.0,0.0006221162320493546
4982,0.18234122593494134,0.1024954950035494,0.050617910953106485,0.07034149962880475,0.08032435740514075,0.07308788078018848,0.10106382978723404,0.15958781362007168,0.17111327216608174,0.1255570117955439,0.0962017891186391,0.023678599483784087,0.2371394912517998,0.2598086324322066,0.2444632529270701,0.15651752544015507,0.1677517544601336,0.0887905604719764,0.09037055709604233,0.0276657060518732,0.1178837848449156
4985,0.14295168762409,0.06687062937062938,0.04415234243343445,0.05995916094301095,0.061367443276991014,0.05351280367695338,0.08072195770125125,0.13628223495702005,0.13706612617177602,0.09051780357375766,0.048071303331385165,0.01868845120859445,0.2045275762608164,0.22417113194909574,0.20014114326040933,0.12997090203685746,0.1435710655598848,0.04088235294117648,0.06309029089535323,0.017419206967682788,0.1029743791106312
4992,0.15284516982796648,0.07303706115361658,0.043580683156654886,0.055606872344356184,0.06258544736442352,0.05413353665178085,0.08184425325391573,0.1298747763864043,0.14655863611427608,0.09147771696638,0.055280046674445735,0.016990833892242343,0.2027917121046892,0.22160016711928135,0.2200502652890254,0.13017560818430804,0.13925438596491227,0.04432051658350455,0.06312877263581489,0.016265750286368844,0.10321390426254977
5002,0.19294743845642048,0.10766373518326323,0.05872398036892875,0.07628216996852434,0.08172272104702481,0.07088248143294015,0.09959057209250856,0.14732865623313546,0.1733901918976546,0.1107334292064322,0.06833479660520925,0.02759084791386272,0.2336423957463637,0.2538581220301921,0.26275832981864194,0.16225379399418793,0.16426878808395395,0.05795605367939832,0.0789606458123108,0.025523108760634627,0.11511072090527752
